;scopusID;eID;title;creator;date;pubName;volume;pageNum;citationID;Author
4851;SCOPUS_ID:84878210747;2-s2.0-84878210747;Cholangiocarcinoma: Risk factors, environmental influences and oncogenesis;Al-Bahrani R.;5.30.13;Annals of Clinical and Laboratory Science;43;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878210747&origin=inward;"Al-Bahrani R.:54882287500;Abuetabh Y.:54882289600;Zeitouni N.:55747125700;Sergi C.:54968898300"
4852;SCOPUS_ID:84878087742;2-s2.0-84878087742;Exemplar variability facilitates rapid learning of an otherwise unlearnable grammar by individuals with language-based learning disability;von Koss Torkildsen J.;04.01.2013;Journal of Speech, Language, and Hearing Research;56;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878087742&origin=inward;"von Koss Torkildsen J.:14526142900;Dailey N.S.:55743987600;Aguilar J.M.:7201714098;Gomez R.:7402250375;Plante E.:7006033316"
4853;SCOPUS_ID:84877705835;2-s2.0-84877705835;Effect of airline travel on performance: A review of the literature;Leatherwood W.;06.01.2013;British Journal of Sports Medicine;47;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877705835&origin=inward;"Leatherwood W.E.:55452266500;Dragoo J.L.:6603663340"
4854;SCOPUS_ID:84892171509;2-s2.0-84892171509;Is there a minimum intensity threshold for resistance training-induced hypertrophic adaptations?;Schoenfeld B.;12.01.2013;Sports Medicine;43;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892171509&origin=inward;Schoenfeld B.J.:6603682432
4855;SCOPUS_ID:84888031500;2-s2.0-84888031500;Improving accuracy and efficiency of mutual information for multi-modal retinal image registration using adaptive probability density estimation;Legg P.;10.01.2013;Computerized Medical Imaging and Graphics;37;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888031500&origin=inward;"Legg P.A.:36026676100;Rosin P.L.:7004945120;Marshall D.:57203049547;Morgan J.E.:16480785500"
4856;SCOPUS_ID:84887197966;2-s2.0-84887197966;Enhanced tissue regeneration potential of juvenile articular cartilage;Liu H.;11.01.2013;American Journal of Sports Medicine;41;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887197966&origin=inward;"Liu H.:56862375900;Zhao Z.:55919122000;Clarke R.B.:57199989361;Gao J.:7404475452;Garrett I.R.:55919417900;Margerrison E.E.C.:55065893000"
4857;SCOPUS_ID:84885871703;2-s2.0-84885871703;Safety and severity of accelerations delivered from whole body vibration exercise devices to standing adults;Muir J.;11.01.2013;Journal of Science and Medicine in Sport;16;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885871703&origin=inward;"Muir J.:24500756700;Kiel D.P.:56766925000;Rubin C.T.:55579275500"
4858;SCOPUS_ID:84883557961;2-s2.0-84883557961;The Buffering Effect of Resilience upon Stress, Anxiety and Depression in Parents of a Child with an Autism Spectrum Disorder;Bitsika V.;10.01.2013;Journal of Developmental and Physical Disabilities;25;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883557961&origin=inward;"Bitsika V.:23018095900;Sharpley C.F.:7003392569;Bell R.:57054706100"
4859;SCOPUS_ID:84881616188;2-s2.0-84881616188;Gene variants within the COL1A1 gene are associated with reduced anterior cruciate ligament injury in professional soccer players;Ficek K.;09.01.2013;Journal of Science and Medicine in Sport;16;4;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881616188&origin=inward;"Ficek K.:36987817200;Cieszczyk P.:35208067900;Kaczmarczyk M.:34770566700;Maciejewska-Karlowska A.:55175648500;Sawczuk M.:8960402700;Cholewinski J.:55470900100;Leonska-Duniec A.:36613377900;Stepien-Slodkowska M.:55466560100;Zarebska A.:55345220000;Stepto N.K.:6603296584;Bishop D.J.:7401913619;Eynon N.:23034034600"
4860;SCOPUS_ID:84881175950;2-s2.0-84881175950;Gene set enrichment analysis highlights different gene expression profiles in whole blood samples X-irradiated with low and high doses;El-Saghire H.;08.01.2013;International Journal of Radiation Biology;89;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881175950&origin=inward;"El-Saghire H.:36135211300;Thierens H.:7004723073;Monsieurs P.:6508128195;Michaux A.:6602325680;Vandevoorde C.:48462191300;Baatout S.:7003794430"
4861;SCOPUS_ID:84881010296;2-s2.0-84881010296;A novel chlorin-PEG-folate conjugate with higher water solubility, lower cytotoxicity, better tumor targeting and photodynamic activity;Li D.;08.08.2013;Journal of Photochemistry and Photobiology B: Biology;127;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881010296&origin=inward;"Li D.:55505177000;Li P.:56510538400;Lin H.:55809534800;Jiang Z.:55570471800;Guo L.:55569675500;Li B.:12645808700"
4862;SCOPUS_ID:84880919541;2-s2.0-84880919541;Effects of physical exercise on plasma levels of brain-derived neurotrophic factor and depressive symptoms in elderly women - A randomized clinical trial;Pereira D.;08.01.2013;Archives of Physical Medicine and Rehabilitation;94;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880919541&origin=inward;"Pereira D.S.:25122874100;De Queiroz B.Z.:47160950100;Miranda A.S.:57206563190;Rocha N.P.:36461676500;Felicio D.C.:55234252200;Mateo E.C.:55326969800;Favero M.:55746262600;Coelho F.M.:17343305600;Jesus-Moraleida F.:52563659300;Gomes Pereira D.A.:55926654100;Teixeira A.L.:55871338800;Maximo Pereira L.S.:55334153200"
4863;SCOPUS_ID:84880776010;2-s2.0-84880776010;Longitudinal profiles of expressive vocabulary, syntax and pragmatic language in boys with fragile X syndrome or Down syndrome;Martin G.;07.01.2013;International Journal of Language and Communication Disorders;48;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880776010&origin=inward;"Martin G.E.:35588783200;Losh M.:11939476200;Estigarribia B.:22937845600;Sideris J.:14420313400;Roberts J.:7410325122"
4864;SCOPUS_ID:84878291221;2-s2.0-84878291221;NEMA NU-4 performance evaluation of PETbox4, a high sensitivity dedicated PET preclinical tomograph;Gu Z.;06.07.2013;Physics in Medicine and Biology;58;23;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878291221&origin=inward;"Gu Z.:44861299000;Taschereau R.:6602848796;Vu N.T.:8690019100;Wang H.:52365086000;Prout D.L.:35396987700;Silverman R.W.:7202370251;Bai B.:16032920000;Stout D.B.:7005460154;Phelps M.E.:56947867300;Chatziioannou A.F.:7005985904"
4865;SCOPUS_ID:84875993482;2-s2.0-84875993482;A multichannel markov random field framework for tumor segmentation with an application to classification of gene expression-based breast cancer recurrence risk;Ashraf A.;4.15.13;IEEE Transactions on Medical Imaging;32;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875993482&origin=inward;"Ashraf A.B.:24829105100;Gavenonis S.C.:36128485600;Daye D.:24170777900;Mies C.:7003906687;Rosen M.A.:7401477861;Kontos D.:6602886901"
4866;SCOPUS_ID:84893829762;2-s2.0-84893829762;Smartphone medical applications for women's health: What is the evidence-base and feedback?;Derbyshire E.;12.01.2013;International Journal of Telemedicine and Applications;2013;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84893829762&origin=inward;"Derbyshire E.:23007992500;Dancey D.:17343675200"
4867;SCOPUS_ID:84889014008;2-s2.0-84889014008;Autologous tenocyte injection for the treatment of severe, chronic resistant lateral epicondylitis: A pilot study;Wang A.;12.01.2013;American Journal of Sports Medicine;41;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889014008&origin=inward;"Wang A.:7404619368;Breidahl W.:6701893690;Mackie K.E.:47161255000;Lin Z.:35215640800;Qin A.:37038179800;Chen J.:8696173800;Zheng M.H.:55624486744"
4868;SCOPUS_ID:84889001771;2-s2.0-84889001771;Effect of platelet-rich plasma and porcine dermal collagen graft augmentation for rotator cuff healing in a rabbit model;Chung S.;12.01.2013;American Journal of Sports Medicine;41;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889001771&origin=inward;"Chung S.W.:37065938600;Song B.W.:55949167000;Kim Y.H.:55949145000;Park K.U.:9039666200;Oh J.H.:7402155166"
4869;SCOPUS_ID:84885368100;2-s2.0-84885368100;Classification and Identification of Reading and Math Disabilities: The Special Case of Comorbidity;Branum-Martin L.;11.01.2013;Journal of Learning Disabilities;46;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885368100&origin=inward;"Branum-Martin L.:8502076500;Fletcher J.M.:56459448200;Stuebing K.K.:6602307498"
4870;SCOPUS_ID:84877604385;2-s2.0-84877604385;The Standardization of Uveitis Nomenclature (SUN) project: Development of a clinical evidence base utilizing informatics tools and techniques;Trusko B.;5.15.13;Methods of Information in Medicine;52;1;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877604385&origin=inward;"Trusko B.E.:6506952693;Thorne J.:7102946118;Jabs D.:7102589668;Belfort R.:55664586700;Dick A.:7103296976;Gangaputra S.:14119601100;Nussenblatt R.:35396105500;Okada A.:7402333430;Rosenbaum J.:7201549530"
4871;SCOPUS_ID:84876689035;2-s2.0-84876689035;T4 Report evidence for the detection of non-endotoxin pyrogens by the whole blood monocyte activation test;Hasiwa N.;01.01.2013;Altex;30;39;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876689035&origin=inward;"Hasiwa N.:54793025500;Daneshian M.:8519769700;Bruegger P.:16634908400;Fennrich S.:6602771802;Hochadel A.:55694416200;Hoffmann S.:7202629475;Rivera-Mariani F.E.:36349534700;Rockel C.:35081156700;Schindler S.:7102224387;Spreitzer I.:6506063704;Stoppelkamp S.:36606989000;Vysyaraju K.:55693629500;Hartung T.:7005429459"
4872;SCOPUS_ID:84874729521;2-s2.0-84874729521;Intelligent medical disease diagnosis using improved hybrid genetic algorithm - Multilayer perceptron network;Ahmad F.;04.01.2013;Journal of Medical Systems;37;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874729521&origin=inward;"Ahmad F.:36350716900;Mat Isa N.A.:23095034800;Hussain Z.:24724464800;Osman M.K.:7201930443"
4873;SCOPUS_ID:84874521115;2-s2.0-84874521115;Past tense production by English second language learners with and without language impairment;Blom E.;03.07.2013;Journal of Speech, Language, and Hearing Research;56;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874521115&origin=inward;"Blom E.:56269057900;Paradis J.:7003381055"
4874;SCOPUS_ID:84872028156;2-s2.0-84872028156;Fibrous dysplasia;Riddle N.;01.01.2013;Archives of Pathology and Laboratory Medicine;137;4;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872028156&origin=inward;"Riddle N.D.:35345485300;Bui M.M.:7006594629"
4875;SCOPUS_ID:84871935175;2-s2.0-84871935175;Evaluation of the repeatability of the Lenstar and comparison with two other non-contact biometric devices in myopes;Zhao J.;01.01.2013;Clinical and Experimental Optometry;96;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84871935175&origin=inward;"Zhao J.:57144952600;Chen Z.:55705610800;Zhou Z.:55812966600;Ding L.:36940970500;Zhou X.:7410090610"
4876;SCOPUS_ID:84943783124;2-s2.0-84943783124;African Trypanosomiasis;Sileghem M.;10.22.13;Parasitic Infections and the Immune System;unknown;50;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84943783124&origin=inward;"Sileghem M.:6701810668;Flynn J.N.:7403246742;Darji A.:7004199151;De Baetselier P.:7005970441;Naessens J.:7005532245"
4877;SCOPUS_ID:84883789059;2-s2.0-84883789059;The 5-HTTLPR polymorphism is associated with altered hemodynamic responses during appetitive conditioning;Klucken T.;10.01.2013;Human Brain Mapping;34;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883789059&origin=inward;"Klucken T.:25637398200;Wehrum S.:39362744700;Schweckendiek J.:31767660300;Merz C.J.:31767573100;Hennig J.:55676383400;Vaitl D.:55119476700;Stark R.:57200162171"
4878;SCOPUS_ID:84879618534;2-s2.0-84879618534;Current landscape and new paradigms of proficiency testing and external quality assessment for molecular genetics;Kalman L.;07.01.2013;Archives of Pathology and Laboratory Medicine;137;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879618534&origin=inward;"Kalman L.V.:35336650400;Lubin I.M.:26643473600;Barker S.:55423852100;Du Sart D.:57196038628;Elles R.:6701862239;Grody W.W.:7004312187;Pazzagli M.:7006531446;Richards S.:7201656251;Schrijver I.:6603736481;Zehnbauer B.:56787637700"
4879;SCOPUS_ID:84878326517;2-s2.0-84878326517;Automated mass spectrometry-based functional assay for the routine analysis of the secretome;Wetie A.;06.03.2013;Journal of Laboratory Automation;18;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878326517&origin=inward;"Wetie A.G.N.:55343230100;Sokolowska I.:54895254600;Woods A.G.:7201563281;Wormwood K.L.:55750223400;Dao S.:7004594401;Patel S.:55750679100;Clarkson B.D.:7101800067;Darie C.C.:9273910000"
4880;SCOPUS_ID:84872280612;2-s2.0-84872280612;Body mass index, fitness and physical activity from childhood through adolescence;Pahkala K.;01.01.2013;British Journal of Sports Medicine;47;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872280612&origin=inward;"Pahkala K.:25422474000;Hernelahti M.:8067989100;Heinonen O.J.:7101628821;Raittinen P.:6507475416;Hakanen M.:6602703487;Lagstrom H.:6701761338;Viikari J.S.A.:35446128700;Ronnemaa T.:7005057220;Raitakari O.T.:7004828916;Simell O.:7101750903"
4881;SCOPUS_ID:84888588001;2-s2.0-84888588001;Relationship between changes in haemoglobin mass and maximal oxygen uptake after hypoxic exposure;Saunders P.;12.01.2013;British Journal of Sports Medicine;47;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888588001&origin=inward;"Saunders P.U.:7202204407;Garvican-Lewis L.A.:55943787500;Schmidt W.F.:7404056307;Gore C.J.:7005206970"
4882;SCOPUS_ID:84883527771;2-s2.0-84883527771;Effect of prehabilitation on the outcome of anterior cruciate ligament reconstruction;Shaarani S.;09.01.2013;American Journal of Sports Medicine;41;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883527771&origin=inward;"Shaarani S.R.:55320163700;O'Hare C.:55845444500;Quinn A.:35198829800;Moyna N.:6701727716;Moran R.:24341949200;O'Byrne J.M.:7006820355"
4883;SCOPUS_ID:84883214844;2-s2.0-84883214844;Effects of weight-bearing exercise on bone health in girls: A meta-analysis;Ishikawa S.;09.01.2013;Sports Medicine;43;17;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883214844&origin=inward;"Ishikawa S.:54896022000;Kim Y.:55571411100;Kang M.:37000930200;Morgan D.W.:7403986133"
4884;SCOPUS_ID:84879549454;2-s2.0-84879549454;Intervention efficacy and intensity for children with speech sound disorder;Allen M.;07.04.2013;Journal of Speech, Language, and Hearing Research;56;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879549454&origin=inward;Allen M.M.:55447384900
4885;SCOPUS_ID:84878589010;2-s2.0-84878589010;The Latest on the Effect of Prior Exercise on Postprandial Lipaemia;Maraki M.;06.01.2013;Sports Medicine;43;18;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878589010&origin=inward;"Maraki M.I.:26645069400;Sidossis L.S.:7004262579"
4886;SCOPUS_ID:84877309085;2-s2.0-84877309085;Mechanisms of radiation-induced skin injury and implications for future clinical trials;Kim J.;05.01.2013;International Journal of Radiation Biology;89;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877309085&origin=inward;"Kim J.H.:36779650700;Kolozsvary A.J.J.:6603069094;Jenrow K.A.:6602253021;Brown S.L.:8686573600"
4887;SCOPUS_ID:84874687425;2-s2.0-84874687425;Developing genome and exome sequencing for candidate gene identification in inherited disorders: An integrated technical and bioinformatics approach;Coonrod E.;03.01.2013;Archives of Pathology and Laboratory Medicine;137;18;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874687425&origin=inward;"Coonrod E.M.:55909921000;Durtschi J.D.:6508232198;Margraf R.L.:6602180719;Voelkerding K.V.:6701528565"
4888;SCOPUS_ID:84873422747;2-s2.0-84873422747;Polyphasic chlorophyll a fluorescence kinetics and leaf protein analyses to track dynamics of photosynthetic performance in mulberry during progressive drought;Guha A.;02.05.2013;Journal of Photochemistry and Photobiology B: Biology;119;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873422747&origin=inward;"Guha A.:35487215800;Sengupta D.:35489115100;Reddy A.R.:8755620600"
4889;SCOPUS_ID:84888263751;2-s2.0-84888263751;Platelet-rich plasma for articular cartilage repair;Abrams G.;12.01.2013;Sports Medicine and Arthroscopy Review;21;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888263751&origin=inward;"Abrams G.D.:35995195100;Frank R.M.:7402404596;Fortier L.A.:7005083799;Cole B.J.:7202809256"
4890;SCOPUS_ID:84887210624;2-s2.0-84887210624;The complex role of physical exercise and reactive oxygen species on brain;Radak Z.;01.01.2013;Journal of Sport and Health Science;2;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887210624&origin=inward;"Radak Z.:7003712204;Marton O.:37034415900;Nagy E.:57197311772;Koltai E.:23110744800;Goto S.:7403438062"
4891;SCOPUS_ID:84887080054;2-s2.0-84887080054;Are acute post-resistance exercise increases in testosterone, growth hormone, and IGF-1 necessary to stimulate skeletal muscle anabolism and hypertrophy?;Schroeder E.;11.01.2013;Medicine and Science in Sports and Exercise;45;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887080054&origin=inward;"Schroeder E.T.:35332692700;Villanueva M.:55509803300;West D.D.W.:35410904200;Phillips S.M.:7402028911"
4892;SCOPUS_ID:84883691530;2-s2.0-84883691530;Enhancement of growth, photosynthetic performance and yield by exclusion of ambient UV components in C <inf>3</inf> and C <inf>4</inf> plants;Kataria S.;9.17.13;Journal of Photochemistry and Photobiology B: Biology;127;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883691530&origin=inward;"Kataria S.:16835009000;Guruprasad K.N.:7004340201;Ahuja S.:57198113112;Singh B.:55480057800"
